,BOROUGH,NEIGHBORHOOD,BUILDING.CLASS.CATEGORY,ADDRESS,ZIP.CODE,LAND.SQUARE.FEET,SALE.PRICE,SALE.DATE,Latitude,Longtitude
3775,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,12 BURGUNDY LOOP,10304,1534.0,364938,2015-11-02,40.6157053,-74.0772069
3776,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,14 BURGUNDY LOOP,10304,1534.0,364938,2015-11-03,40.6157053,-74.0772069
3777,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,16 BURGUNDY LOOP,10304,1534.0,364938,2015-10-22,40.6157053,-74.0772069
3778,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,18 BURGUNDY LOOP,10304,1534.0,364938,2015-10-16,40.6157053,-74.0772069
3779,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,20 BURGUNDY LOOP,10304,2139.0,405498,2016-02-26,40.6157053,-74.0772069
3780,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,24 BURGUNDY LOOP,10304,2139.0,395358,2016-04-07,40.6157053,-74.0772069
3781,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,26 BURGUNDY LOOP,10304,1534.0,370008,2016-04-18,40.6157053,-74.0772069
3782,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,28 BURGUNDY LOOP,10304,1534.0,364938,2016-04-19,40.6157053,-74.0772069
3783,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,30 BURGUNDY LOOP,10304,1534.0,364938,2016-04-18,40.6157053,-74.0772069
3784,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,32 BURGUNDY LOOP,10304,1534.0,364938,2016-04-29,40.6157053,-74.0772069
3785,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,34 BURGUNDY LOOP,10304,1534.0,364938,2016-04-18,40.6157053,-74.0772069
3786,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,36 BURGUNDY LOOP,10304,1534.0,370008,2016-04-04,40.6157053,-74.0772069
3787,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,38 BURGUNDY LOOP,10304,2139.0,405498,2016-07-27,40.6157053,-74.0772069
3788,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,15 CHIANTI COURT,10304,3411.0,400530,2016-03-03,40.6162544,-74.0760274
3789,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,106 BURGUNDY LOOP,10304,1728.0,370008,2015-12-29,40.6158489,-74.077387
3790,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,106 BURGUNDY LOOP,10304,1728.0,370008,2015-12-29,40.6158489,-74.077387
3791,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,106 BURGUNDY LOOP,10304,2775.0,395358,2016-01-08,40.6158489,-74.077387
3792,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,25 CHIANTI COURT,10304,2408.0,395358,2016-02-12,40.6164016,-74.0761616
3793,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,106 BURGUNDY LOOP,10304,1728.0,370008,2016-01-15,40.6158489,-74.077387
3794,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,106 BURGUNDY LOOP,10304,1728.0,370008,2015-12-30,40.6158489,-74.077387
3795,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,106 BURGUNDY LOOP,10304,3705.0,395358,2016-01-06,40.6158489,-74.077387
3796,STATEN ISLAND,STAPLETON-CLIFTON,ONE FAMILY,8 BURGUNDY LOOP,10304,4046.0,390390,2015-11-02,40.6157053,-74.0772069
3797,STATEN ISLAND,STAPLETON-CLIFTON,TWO FAMILY,125 GREENFIELD AVENUE,10304,23124.0,700000,2016-05-11,40.618284,-74.07419
3798,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,110 HIGHLAND AVENUE,10301,5340.0,496000,2015-10-15,40.617451,-74.097843
3799,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,35 VAN CORTLANDT AVENUE,10301,4000.0,605000,2015-12-07,40.616737,-74.0995063
3800,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,1 DUDLEY AVENUE,10301,4000.0,357500,2016-07-05,40.618585,-74.098877
3801,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,15 GRAND AVENUE,10301,4000.0,391000,2016-07-18,40.617387,-74.101298
3802,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,1052 VICTORY BOULEVARD,10301,4000.0,412888,2015-11-20,40.618711,-74.100315
3803,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,115 DUDLEY AVENUE,10301,4000.0,455000,2015-12-29,40.616426,-74.100973
3804,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,96 GRAND AVENUE,10301,6000.0,565000,2015-11-12,40.615729,-74.099332
3805,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,118 GRAND AVENUE,10301,4353.0,560000,2016-07-19,40.6152637,-74.0983708
3806,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,75 FOOTE AVENUE,10301,8550.0,500000,2016-04-11,40.6136989,-74.100415
3807,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,166 HIGHLAND AVENUE,10301,4000.0,535000,2016-01-29,40.615814,-74.097562
3808,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,26 SENECA AVENUE,10301,4000.0,350000,2015-11-18,40.6152006,-74.1042972
3809,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,39 OSWEGO STREET,10301,6000.0,430000,2016-06-24,40.6132289,-74.102242
3810,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,93 ONTARIO AVENUE,10301,4000.0,445000,2016-06-09,40.6133084,-74.1036797
3811,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,66 CAYUGA AVENUE,10301,4000.0,400000,2016-08-02,40.612498,-74.101698
3812,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,68A CAYUGA AVENUE,10301,4000.0,450000,2016-07-27,40.612424,-74.101652
3813,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,159 SENECA AVENUE,10301,4000.0,475000,2016-01-29,40.612177,-74.101896
3814,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,138 ONTARIO AVENUE,10301,2000.0,392200,2016-03-14,40.611984,-74.1033829
3815,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,146 ONTARIO AVENUE,10301,2000.0,430000,2015-12-22,40.611811,-74.1032549
3816,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,90 LABAU AVENUE,10301,2133.0,410000,2015-12-22,40.612808,-74.10588
3817,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,61 CYPRESS AVENUE,10301,7881.0,980000,2015-11-10,40.613134,-74.107636
3818,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,24 CATTARAUGUS STREET,10301,4300.0,610000,2016-03-21,40.6115939,-74.106825
3819,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,225 LITTLE CLOVE ROAD,10301,5152.0,490000,2015-11-16,40.6113915,-74.1065291
3820,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,60 AYMAR AVENUE,10301,4000.0,305000,2015-10-13,40.612284,-74.109812
3821,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,45 AYMAR AVENUE,10301,2916.0,390000,2016-03-17,40.6130268,-74.1096899
3822,STATEN ISLAND,SUNNYSIDE,ONE FAMILY,22 WALTERS AVENUE,10301,3000.0,427450,2016-03-09,40.613369,-74.110354
3823,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,1072 VICTORY BOULEVARD,10301,4000.0,570000,2016-06-22,40.6182669,-74.1007139
3824,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,156 DUDLEY AVENUE,10301,4000.0,810000,2016-07-15,40.615311,-74.101815
3825,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,772 HOWARD AVENUE,10301,3270.0,510000,2016-05-13,40.6144871,-74.0975254
3826,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,154 HIGHLAND AVENUE,10301,4650.0,641600,2016-05-26,40.6161952,-74.0975639
3827,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,1346 CLOVE ROAD,10301,1935.0,325000,2016-08-09,40.614317,-74.1020549
3828,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,1350 CLOVE ROAD,10301,2166.0,325000,2016-08-09,40.6143398,-74.1021245
3829,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,77 CAYUGA AVENUE,10301,6000.0,605000,2016-08-15,40.6123978,-74.101055
3830,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,85 LOGAN AVENUE,10301,3189.0,81666,2016-04-26,40.613349,-74.104637
3831,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,78 LOGAN AVENUE,10301,2856.0,530000,2016-04-12,40.6132659,-74.1051701
3832,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,105 RENWICK AVENUE,10301,4750.0,645000,2016-03-04,40.612149,-74.1058539
3833,STATEN ISLAND,SUNNYSIDE,TWO FAMILY,346 LITTLE CLOVE ROAD,10301,5547.0,550000,2016-02-26,40.611675,-74.110358
3834,STATEN ISLAND,SUNNYSIDE,CONDOS - ELEVATOR,830 HOWARD AVENUE,10301,,225000,2015-11-24,40.613039,-74.098486
3835,STATEN ISLAND,SUNNYSIDE,CONDOS - ELEVATOR,830 HOWARD AVENUE,10301,,224750,2016-05-10,40.613039,-74.098486
3836,STATEN ISLAND,SUNNYSIDE,CONDOS - ELEVATOR,850 HOWARD AVENUE,10301,,155000,2015-11-18,40.612824,-74.099164
3837,STATEN ISLAND,SUNNYSIDE,CONDOS - ELEVATOR,850 HOWARD AVENUE,10301,,246000,2015-10-27,40.612824,-74.099164
3838,STATEN ISLAND,SUNNYSIDE,CONDOS - ELEVATOR,850 HOWARD AVENUE,10301,,220000,2015-10-27,40.612824,-74.099164
3839,STATEN ISLAND,SUNNYSIDE,CONDOS - ELEVATOR,850 HOWARD AVENUE,10301,,165000,2015-12-17,40.612824,-74.099164
3840,STATEN ISLAND,SUNNYSIDE,CONDOS - ELEVATOR,850 HOWARD AVENUE,10301,,220000,2016-02-02,40.612824,-74.099164
3841,STATEN ISLAND,TODTHILL,ONE FAMILY,32 COVERLY AVENUE,10301,10801.0,1500000,2016-06-29,40.603784,-74.103771
3842,STATEN ISLAND,TODTHILL,ONE FAMILY,45 ARBOR COURT,10301,14138.0,1720000,2016-06-29,40.604796,-74.1102847
3843,STATEN ISLAND,TODTHILL,ONE FAMILY,15 DENOBLE LANE,10301,13213.0,1600000,2016-01-05,40.6037333,-74.111252
3844,STATEN ISLAND,TODTHILL,ONE FAMILY,10 DENOBLE LANE,10301,13071.0,1312500,2015-10-09,40.603613,-74.111645
3845,STATEN ISLAND,TODTHILL,ONE FAMILY,15 OCEAN COURT,10304,14800.0,1735000,2016-07-27,40.6039174,-74.1076715
3846,STATEN ISLAND,TODTHILL,ONE FAMILY,5 ST JAMES PLACE,10304,23930.0,2390000,2016-03-02,40.596248,-74.106331
3847,STATEN ISLAND,TODTHILL,ONE FAMILY,2 ROMER ROAD,10304,37633.0,1475000,2016-06-20,40.593292,-74.103647
3848,STATEN ISLAND,TODTHILL,ONE FAMILY,166 BENEDICT ROAD,10304,13328.0,1500000,2016-05-02,40.594905,-74.107167
3849,STATEN ISLAND,TODTHILL,ONE FAMILY,5 WHITWELL PLACE,10304,9785.0,1275000,2015-12-09,40.600478,-74.11178
3850,STATEN ISLAND,TODTHILL,ONE FAMILY,8 WHITWELL PLACE,10304,12517.0,1600000,2016-07-28,40.600129,-74.1111449
3851,STATEN ISLAND,TODTHILL,ONE FAMILY,16 EASTENTRY ROAD,10304,12880.0,999999,2016-08-04,40.589253,-74.10347
3852,STATEN ISLAND,TODTHILL,ONE FAMILY,24 CROMWELL CIRCLE,10304,14000.0,1200000,2016-01-13,40.590206,-74.107906
3853,STATEN ISLAND,TODTHILL,ONE FAMILY,135 CROMWELL CIRCLE,10304,31105.0,1875000,2016-07-11,40.591512,-74.110142
3854,STATEN ISLAND,TODTHILL,ONE FAMILY,347 FLAGG PLACE,10304,16562.0,1260000,2016-08-19,40.583938,-74.1094449
3856,STATEN ISLAND,TODTHILL,ONE FAMILY,788 TODT HILL ROAD,10304,12006.0,1350000,2016-03-21,40.592166,-74.111123
3857,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,63 OXFORD PLACE,10301,4000.0,375000,2016-05-25,40.633225,-74.0882
3858,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,86 OXFORD PLACE,10301,6320.0,445000,2015-12-29,40.632464,-74.088068
3859,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,25 FIEDLER AVENUE,10301,2500.0,396000,2015-11-09,40.636195,-74.080927
3860,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,111 TOMPKINS CIRCLE,10301,4224.0,400000,2016-06-03,40.636471,-74.080923
3861,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,111 TOMPKINS CIRCLE,10301,4224.0,418480,2015-10-06,40.636471,-74.080923
3862,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,73 TOMPKINS CIRCLE,10301,2800.0,385000,2016-01-07,40.637321,-74.079572
3863,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,172 ST PAULS AVENUE,10301,7500.0,552500,2016-06-13,40.633413,-74.079226
3864,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,172 ST PAULS AVENUE,10301,7500.0,230000,2015-11-13,40.633413,-74.079226
3865,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,150 ST PAULS AVENUE,10301,5500.0,340000,2015-10-21,40.634053,-74.079241
3866,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,154 ST PAULS AVENUE,10301,3000.0,140000,2016-06-10,40.633885,-74.07911
3867,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,15 NIXON AVENUE,10304,10000.0,630000,2015-10-23,40.632746,-74.082351
3868,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,71 NIXON AVENUE,10304,8704.0,600000,2016-01-05,40.6318805,-74.0810711
3869,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,147 CEBRA AVENUE,10304,13000.0,775000,2016-01-21,40.631879,-74.082598
3870,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,25 CRESTON PLACE,10304,13200.0,340000,2015-12-29,40.6338975,-74.0837515
3871,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,238 WARD AVENUE,10304,6250.0,659000,2015-12-17,40.631086,-74.084787
3872,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,68B CLARK LANE,10304,735.0,169950,2016-02-29,40.6321529,-74.0850142
3873,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,250 WARD AVENUE,10304,2722.0,417500,2016-02-16,40.630449,-74.0850999
3874,STATEN ISLAND,TOMPKINSVILLE,ONE FAMILY,262 WARD AVENUE,10304,5580.0,420000,2015-10-22,40.630232,-74.085406
3875,STATEN ISLAND,TOMPKINSVILLE,TWO FAMILY,11 PAXTON STREET,10301,3119.0,410000,2015-10-15,40.633458,-74.079471
3876,STATEN ISLAND,TOMPKINSVILLE,TWO FAMILY,148 ST PAULS AVENUE,10301,5880.0,251000,2016-06-21,40.634116,-74.079036
3877,STATEN ISLAND,TOMPKINSVILLE,TWO FAMILY,148 ST PAULS AVENUE,10301,5880.0,290000,2016-06-21,40.634116,-74.079036
3878,STATEN ISLAND,TOMPKINSVILLE,TWO FAMILY,152 ST PAULS AVENUE,10301,3000.0,360000,2016-06-10,40.633951,-74.079089
3879,STATEN ISLAND,TOMPKINSVILLE,TWO FAMILY,4 ROSEWOOD PLACE,10304,4080.0,360000,2016-06-30,40.633909,-74.084707
3880,STATEN ISLAND,TOMPKINSVILLE,TWO FAMILY,204 WARD AVENUE,10304,3472.0,217908,2016-04-07,40.631698,-74.084295
3881,STATEN ISLAND,TOMPKINSVILLE,TWO FAMILY,74A CLARK LANE,10304,735.0,175000,2015-10-16,40.6320395,-74.0852827
3882,STATEN ISLAND,TOMPKINSVILLE,CONDOS - ELEVATOR,55 AUSTIN PLACE,10304,,195000,2015-11-20,40.6316064,-74.0856185
3883,STATEN ISLAND,TOMPKINSVILLE,CONDOS - ELEVATOR,55 AUSTIN PLACE,10304,,199999,2016-04-04,40.6316064,-74.0856185
3884,STATEN ISLAND,TOMPKINSVILLE,CONDOS - ELEVATOR,55 AUSTIN PLACE,10304,,219000,2015-11-25,40.6316064,-74.0856185
3885,STATEN ISLAND,TOMPKINSVILLE,CONDOS - ELEVATOR,55 AUSTIN PLACE,10304,,111300,2016-04-04,40.6316064,-74.0856185
3886,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,14 OTTAVIO PROMENADE,10307,14935.0,2855000,2016-07-27,40.502424,-74.2313715
3888,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,36 DAWN COURT,10307,6812.0,796780,2016-03-23,40.5090919,-74.2320422
3889,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,40 DAWN COURT,10307,6825.0,790000,2016-04-26,40.5090913,-74.2320458
3890,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,37 DAWN COURT,10307,7145.0,738231,2016-04-28,40.5091019,-74.2319853
3891,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,36 JEFFREY PLACE,10307,9720.0,800000,2016-05-06,40.511404,-74.232557
3892,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,251 JOLINE AVENUE,10307,7380.0,423000,2015-12-01,40.506762,-74.234756
3893,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,105 JOLINE AVENUE,10307,9840.0,480000,2015-12-01,40.5107146,-74.2361464
3894,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,62 BEDELL AVENUE,10307,4750.0,445000,2016-08-24,40.5126497,-74.2352728
3895,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,311 SPRAGUE AVENUE,10307,19950.0,525000,2016-03-15,40.503245,-74.236959
3896,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,14 BLOSSOM LANE,10307,4322.0,635000,2015-10-09,40.5095174,-74.2362129
3897,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,357 BREHAUT AVENUE,10307,5842.0,565000,2016-06-23,40.510655,-74.237861
3898,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,720 ROCKAWAY STREET,10307,2500.0,330000,2016-01-21,40.4993089,-74.239063
3899,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,679 YETMAN AVENUE,10307,2500.0,374805,2016-07-26,40.4992793,-74.2394559
3900,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,675 YETMAN AVENUE,10307,2500.0,327734,2015-11-18,40.499377,-74.239463
3901,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,77 SURFSIDE PLAZA,10307,1140.0,289000,2015-10-27,40.501053,-74.237076
3902,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,418 SPRAGUE AVENUE,10307,1140.0,287000,2015-10-16,40.5010713,-74.2369485
3903,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,355 LORETTO STREET,10307,3048.0,525000,2015-10-15,40.5018946,-74.2384329
3904,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,392 LORETTO STREET,10307,3100.0,285000,2016-07-14,40.500959,-74.238665
3905,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,61 BILLOP AVENUE,10307,3000.0,599000,2015-10-07,40.500287,-74.238693
3906,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,259 LORETTO STREET,10307,899.0,257500,2016-06-01,40.504544,-74.239281
3907,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,57 SUNSET LANE,10307,1276.0,337500,2015-11-05,40.5045101,-74.2390521
3908,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,17 SUNSET LANE,10307,1012.0,345000,2016-07-19,40.5050236,-74.2386057
3909,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,49 SANDY LANE,10307,656.0,300000,2015-10-27,40.5036204,-74.2390206
3910,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,277 LORETTO STREET,10307,655.0,339900,2016-08-30,40.5041673,-74.2392652
3911,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,273 LORETTO STREET,10307,1043.0,327500,2016-03-23,40.5042492,-74.2392913
3912,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,6 SEA CREST LANE,10307,574.0,307000,2016-03-10,40.5043282,-74.2381802
3913,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,288 SPRAGUE AVENUE,10307,656.0,365000,2016-08-18,40.503834,-74.2378749
3914,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,45 SANDY LANE,10307,656.0,298000,2015-11-05,40.5036424,-74.2389153
3915,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,24 SANDY LANE,10307,1094.0,360000,2016-07-11,40.5035169,-74.2382243
3916,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,122 SPRAGUE AVENUE,10307,8500.0,830000,2016-01-22,40.5083673,-74.2398229
3917,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,429 SLEIGHT AVENUE,10307,6250.0,425000,2016-03-08,40.506924,-74.240816
3918,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,8 SPRAGUE AVENUE,10307,1570.0,375000,2015-10-30,40.5113327,-74.2404507
3919,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,664 YETMAN AVENUE,10307,2500.0,262500,2015-10-21,40.499531,-74.240109
3920,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,439 MANHATTAN STREET,10307,2500.0,265935,2016-02-24,40.499395,-74.240432
3921,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,379 CHELSEA STREET,10307,6500.0,790000,2015-10-30,40.500432,-74.242724
3922,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,266 MANHATTAN STREET,10307,4000.0,589999,2016-05-23,40.503735,-74.242518
3923,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,270 BRIGHTON STREET,10307,4497.0,852786,2016-04-25,40.5035745,-74.2431419
3924,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,276 BRIGHTON STREET,10307,2500.0,307500,2015-11-03,40.503447,-74.243384
3925,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,269 CHELSEA STREET,10307,7600.0,790000,2016-04-21,40.503591,-74.243795
3926,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,418 SLEIGHT AVENUE,10307,11484.0,525000,2015-11-04,40.506986,-74.241629
3927,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,507 ACADEMY AVENUE,10307,5033.0,660000,2015-10-02,40.5087339,-74.242704
3928,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,300 CHELSEA STREET,10307,4275.0,740000,2015-10-30,40.502514,-74.244005
3929,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,502 MAIN STREET,10307,6000.0,656000,2016-07-12,40.5024864,-74.2449168
3930,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,7274 HYLAN BOULEVARD,10307,4000.0,730000,2016-01-22,40.5036597,-74.246459
3931,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,144 PITTSVILLE AVENUE,10307,5225.0,475000,2015-11-24,40.506552,-74.245757
3932,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,135 SWINNERTON STREET,10307,9700.0,950000,2015-12-28,40.505533,-74.246337
3933,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,66 CHELSEA STREET,10307,3800.0,470000,2016-08-10,40.507396,-74.245692
3934,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,129 PITTSVILLE AVENUE,10307,3000.0,350000,2015-10-19,40.5069364,-74.2457126
3935,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,129 PITTSVILLE AVENUE,10307,3000.0,350000,2015-10-09,40.5069364,-74.2457126
3936,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,304 MAIN STREET,10307,4433.0,680000,2015-11-02,40.50775,-74.246733
3937,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,129 FINLAY STREET,10307,6305.0,970000,2016-01-25,40.504694,-74.248973
3938,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,145 CONNECTICUT STREET,10307,5820.0,730000,2016-03-29,40.504019,-74.249682
3939,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,14 CARTERET STREET,10307,3686.0,186000,2016-05-16,40.5076088,-74.2484655
3940,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,7646 AMBOY ROAD,10307,4000.0,360000,2015-12-21,40.507928,-74.249951
3941,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,6 ASPINWALL STREET,10307,2400.0,390000,2016-04-26,40.5078559,-74.2495689
3942,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,735 CRAIG AVENUE,10307,4361.0,639000,2016-08-19,40.504328,-74.2515819
3943,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,711 CRAIG AVENUE,10307,3916.0,610000,2016-01-04,40.5050355,-74.251887
3944,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,65 SUMMIT ROAD,10307,3000.0,395000,2016-01-12,40.507227,-74.251304
3945,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,69 SUMMIT ROAD,10307,3000.0,440000,2016-07-27,40.507196,-74.2514039
3946,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,55 GIRARD STREET,10307,3500.0,375000,2016-02-02,40.5145567,-74.2481317
3947,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,23 MEAGAN LOOP,10307,3430.0,567500,2015-10-19,40.5143266,-74.2469396
3948,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,44 GIRARD STREET,10307,1515.0,312700,2016-06-30,40.5143045,-74.2485661
3949,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,7 MAIDEN LANE,10307,4565.0,360000,2016-01-22,40.5172734,-74.2382357
3950,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,110 HECKER STREET,10307,2675.0,485000,2016-03-11,40.5165287,-74.2395417
3951,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,165 BARNARD AVENUE,10307,4224.0,410000,2016-06-06,40.514654,-74.241938
3952,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,111 FISHER AVENUE,10307,4032.0,450000,2016-07-22,40.515308,-74.244031
3953,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,16 ORCHARD AVENUE,10307,2675.0,25000,2016-05-02,40.5142911,-74.2443642
3954,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,5324 ARTHUR KILL ROAD,10307,7410.0,385000,2016-07-28,40.513765,-74.246549
3955,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,5356 ARTHUR KILL ROAD,10307,3502.0,265000,2016-01-15,40.5134491,-74.2473758
3956,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,141B MAIN STREET,10307,2240.0,412500,2016-07-29,40.511767,-74.248688
3957,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,141D MAIN STREET,10307,2260.0,406500,2016-03-21,40.51185,-74.248768
3958,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,164 JOHNSON AVENUE,10307,6550.0,457000,2016-04-28,40.511453,-74.247438
3959,STATEN ISLAND,TOTTENVILLE,ONE FAMILY,167 BUTLER AVENUE,10307,2230.0,392500,2015-10-15,40.510584,-74.2496277
